Data,Quantidade,Cod_produto,Valor,Cod_vendedor
2023-05-03,70,7,3625,5
2023-09-07,4,7,3625,2
2023-04-14,8,4,3473,4
2023-05-19,88,1,4989,2
2023-11-15,78,10,2937,4
2023-08-15,42,9,4563,2
2023-07-25,80,4,3473,4
2023-12-20,98,5,2615,4
2023-12-29,49,2,155,3
2023-04-27,13,2,155,3
2023-10-11,92,2,155,3
2023-12-24,43,6,3962,1
2023-05-06,60,3,757,2
2023-08-27,97,2,155,3
2023-12-14,44,2,155,3
2023-08-07,40,5,2615,2
2023-01-20,88,4,3473,3
2023-04-28,61,1,4989,2
2023-08-15,16,3,757,4
2023-01-20,62,8,4531,5
2023-02-18,20,7,3625,5
2023-03-25,64,1,4989,1
2023-05-30,91,9,4563,2
2023-12-29,63,7,3625,5
2023-09-14,46,6,3962,2
2023-04-23,3,6,3962,2
2023-05-05,37,4,3473,3
2023-05-16,60,8,4531,5
2023-05-16,73,9,4563,5
2023-07-19,10,2,155,1
2023-03-03,96,1,4989,1
2023-06-07,63,9,4563,4
2023-10-12,46,8,4531,1
2023-12-20,44,2,155,1
2023-05-18,55,10,2937,5
2023-05-21,90,2,155,4
2023-10-19,3,6,3962,4
2023-11-06,34,10,2937,2
2023-10-31,56,3,757,1
2023-01-13,85,2,155,2
2023-03-28,38,3,757,3
2023-11-08,16,7,3625,2
2023-02-16,62,6,3962,1
2023-04-07,83,10,2937,3
2023-12-27,92,6,3962,3
2023-09-07,6,7,3625,1
2023-04-18,39,1,4989,5
2023-10-17,80,8,4531,4
2023-10-25,30,1,4989,2
2023-08-04,83,6,3962,1
2023-04-23,53,1,4989,1
2023-10-18,11,6,3962,2
2023-07-02,42,1,4989,4
2023-12-16,2,9,4563,5
2023-12-29,37,6,3962,5
2023-04-18,23,3,757,4
2023-09-08,41,2,155,5
2023-02-13,36,6,3962,2
2023-07-22,1,6,3962,1
2023-06-08,79,1,4989,4
2023-08-05,66,2,155,2
2023-12-17,43,7,3625,5
2023-12-03,46,7,3625,3
2023-04-26,64,8,4531,3
2023-12-07,63,7,3625,2
2023-09-18,11,2,155,3
2023-10-08,28,2,155,4
2023-08-22,85,7,3625,2
2023-05-29,74,10,2937,2
2023-07-26,92,7,3625,2
2023-10-05,94,7,3625,1
2023-01-16,5,7,3625,3
2023-11-30,18,4,3473,4
2023-05-26,93,2,155,5
2023-04-27,91,7,3625,3
2023-10-15,93,6,3962,5
2023-02-14,16,7,3625,2
2023-03-14,47,9,4563,2
2023-10-18,40,1,4989,3
2023-06-22,93,7,3625,1
2023-12-22,13,3,757,1
2023-04-13,23,10,2937,2
2023-10-09,99,5,2615,1
2023-10-16,19,5,2615,1
2023-05-01,28,4,3473,3
2023-09-17,56,7,3625,2
2023-02-14,20,2,155,1
2023-01-09,68,8,4531,1
2023-12-20,22,6,3962,4
2023-04-08,36,3,757,5
2023-04-24,64,2,155,3
2023-07-07,11,9,4563,1
2023-06-04,19,3,757,3
2023-04-25,13,1,4989,2
2023-05-28,56,2,155,2
2023-03-19,78,10,2937,2
2023-02-22,38,8,4531,1
2023-10-16,34,3,757,4
2023-06-02,46,10,2937,1
2023-12-08,63,9,4563,3
2023-05-18,11,8,4531,2
2023-03-02,31,6,3962,3
2023-06-30,14,6,3962,2
2023-07-20,52,2,155,3
2023-01-08,70,1,4989,1
2023-07-24,55,2,155,4
2023-03-08,88,2,155,3
2023-03-27,52,3,757,2
2023-02-13,93,1,4989,5
2023-04-17,25,7,3625,3
2023-08-10,72,10,2937,2
2023-04-20,99,9,4563,5
2023-05-27,49,8,4531,5
2023-07-03,91,6,3962,1
2023-03-23,64,6,3962,3
2023-07-07,38,6,3962,2
2023-04-20,87,1,4989,3
2023-01-05,17,3,757,3
2023-06-27,88,6,3962,5
2023-06-23,64,4,3473,5
2023-10-22,6,2,155,2
2023-01-15,100,5,2615,1
2023-01-22,94,9,4563,2
2023-02-11,52,2,155,1
2023-08-02,39,9,4563,1
2023-09-08,56,1,4989,1
2023-03-26,18,2,155,3
2023-07-23,60,5,2615,2
2023-03-26,36,2,155,1
2023-04-13,90,1,4989,2
2023-12-02,41,8,4531,5
2023-10-01,30,10,2937,4
2023-07-19,37,7,3625,3
2023-01-23,34,10,2937,4
2023-11-23,75,5,2615,1
2023-08-08,42,10,2937,3
2023-07-11,16,2,155,2
2023-11-15,99,4,3473,1
2023-04-24,41,7,3625,4
2023-04-18,54,6,3962,1
2023-02-25,50,4,3473,1
2023-10-12,93,7,3625,4
2023-02-15,24,5,2615,5
2023-04-06,53,5,2615,3
2023-06-30,92,1,4989,4
2023-06-30,98,5,2615,5
2023-05-18,42,4,3473,1
2023-06-08,91,2,155,5
2023-05-25,36,5,2615,4
2023-09-08,94,8,4531,3
2023-06-24,75,6,3962,1
2023-02-11,12,3,757,3
2023-01-06,62,1,4989,5
2023-02-11,71,4,3473,5
2023-05-18,38,9,4563,4
2023-09-22,48,7,3625,5
2023-05-06,22,7,3625,3
2023-06-23,18,8,4531,4
2023-01-23,35,1,4989,1
2023-02-18,21,1,4989,5
2023-02-09,78,6,3962,3
2023-07-11,24,2,155,1
2023-05-23,98,6,3962,1
2023-03-04,49,3,757,3
2023-12-26,27,5,2615,3
2023-05-01,1,7,3625,3
2023-11-13,50,8,4531,3
2023-04-12,82,2,155,3
2023-10-12,95,7,3625,4
2023-07-10,65,1,4989,4
2023-05-17,71,10,2937,5
2023-10-09,14,9,4563,2
2023-02-14,5,8,4531,5
2023-05-03,4,7,3625,4
2023-11-19,96,1,4989,4
2023-12-22,75,3,757,4
2023-06-26,33,6,3962,2
2023-07-25,63,5,2615,1
2023-11-06,32,7,3625,2
2023-05-06,45,9,4563,1
2023-10-21,81,2,155,1
2023-02-19,77,3,757,5
2023-06-01,2,7,3625,5
2023-09-22,68,1,4989,5
2023-06-09,64,9,4563,3
2023-06-17,91,2,155,3
2023-04-01,52,8,4531,5
2023-07-21,24,3,757,2
2023-03-18,40,5,2615,1
2023-08-09,25,7,3625,2
2023-05-10,36,1,4989,4
2023-01-13,93,3,757,1
2023-08-14,83,1,4989,2
2023-06-09,78,10,2937,3
2023-06-05,56,1,4989,5
2023-05-17,89,2,155,5
2023-12-24,68,5,2615,3
2023-07-11,70,6,3962,5
2023-05-23,30,3,757,1
2023-08-16,26,2,155,1
2023-12-15,11,6,3962,3
2023-06-10,31,8,4531,3
2023-02-22,83,6,3962,5
2023-10-13,61,10,2937,3
2023-07-22,28,8,4531,1
2023-08-31,38,5,2615,2
2023-05-31,91,2,155,1
2023-10-12,69,5,2615,1
2023-04-13,87,9,4563,5
2023-10-09,64,2,155,5
2023-10-01,97,6,3962,1
2023-05-15,46,6,3962,2
2023-02-02,90,4,3473,4
2023-03-25,73,1,4989,4
2023-11-10,43,6,3962,2
2023-10-18,85,2,155,1
2023-08-22,46,1,4989,4
2023-01-18,42,4,3473,3
2023-06-30,22,6,3962,3
2023-04-08,14,6,3962,1
2023-05-23,6,2,155,1
2023-11-06,62,10,2937,3
2023-11-11,26,2,155,3
2023-05-29,80,9,4563,1
2023-02-27,21,1,4989,1
2023-09-16,88,1,4989,1
2023-03-25,80,7,3625,3
2023-03-27,92,9,4563,2
2023-01-26,66,8,4531,1
2023-04-30,92,8,4531,5
2023-11-25,63,2,155,4
2023-03-18,30,1,4989,2
2023-04-04,55,10,2937,5
2023-09-30,50,4,3473,5
2023-03-01,81,8,4531,3
2023-11-03,69,6,3962,3
2023-10-22,47,3,757,4
2023-04-05,30,2,155,4
2023-07-20,46,2,155,2
2023-11-01,3,3,757,1
2023-08-13,5,1,4989,3
2023-12-02,5,9,4563,3
2023-03-04,33,8,4531,4
2023-01-31,95,3,757,3
2023-11-30,71,10,2937,2
2023-09-05,73,10,2937,3
2023-08-31,25,9,4563,5
2023-05-17,33,1,4989,2
2023-05-30,92,9,4563,1
2023-01-08,48,8,4531,1
2023-02-26,62,6,3962,1
2023-11-05,56,1,4989,3
2023-11-29,94,4,3473,2
2023-05-08,96,7,3625,3
2023-06-26,53,8,4531,5
2023-09-22,75,1,4989,4
2023-09-05,43,10,2937,5
2023-10-09,73,6,3962,2
2023-08-19,71,4,3473,3
2023-09-29,20,1,4989,3
2023-02-16,12,10,2937,4
2023-04-29,98,3,757,2
2023-07-02,92,1,4989,5
2023-09-25,93,8,4531,5
2023-01-07,11,7,3625,5
2023-07-08,10,4,3473,1
2023-06-18,6,10,2937,5
2023-05-30,75,9,4563,2
2023-08-31,44,1,4989,2
2023-11-28,15,2,155,5
2023-04-09,67,3,757,4
2023-03-21,11,7,3625,1
2023-01-09,63,10,2937,2
2023-11-26,100,9,4563,3
2023-08-14,26,6,3962,3
2023-04-09,14,9,4563,5
2023-03-03,29,3,757,1
2023-08-23,80,10,2937,5
2023-02-16,34,6,3962,5
2023-04-04,73,10,2937,4
2023-03-18,18,1,4989,3
2023-03-14,78,8,4531,3
2023-11-06,37,9,4563,1
2023-04-21,67,10,2937,1
2023-06-21,37,8,4531,5
2023-07-12,78,10,2937,1
2023-04-02,84,4,3473,4
2023-02-18,47,5,2615,3
2023-01-25,33,4,3473,1
2023-02-21,75,9,4563,5
2023-10-06,23,7,3625,1
2023-12-19,86,2,155,3
2023-12-15,21,9,4563,3
2023-11-01,52,9,4563,1
2023-06-20,90,2,155,1
2023-07-04,63,8,4531,2
2023-10-20,42,1,4989,1
2023-09-18,14,6,3962,3
2023-03-25,97,9,4563,5
2023-06-20,34,1,4989,2
2023-01-13,93,7,3625,3
2023-07-11,73,9,4563,5
2023-08-29,51,8,4531,3
2023-03-20,71,5,2615,3
2023-09-28,64,1,4989,5
2023-03-19,18,1,4989,1
2023-09-20,14,3,757,5
2023-10-14,57,7,3625,3
2023-06-05,45,10,2937,2
2023-02-11,66,3,757,1
2023-10-08,36,8,4531,3
2023-12-30,24,7,3625,3
2023-10-22,47,7,3625,2
2023-10-16,5,5,2615,4
2023-11-29,3,2,155,2
2023-04-03,62,2,155,2
2023-04-22,28,3,757,1
2023-08-13,42,5,2615,1
2023-07-08,57,1,4989,4
2023-09-25,48,7,3625,3
2023-04-22,35,9,4563,4
2023-09-21,79,7,3625,3
2023-05-20,80,9,4563,2
2023-04-16,80,3,757,4
2023-03-03,15,8,4531,1
2023-12-30,99,2,155,1
2023-05-08,61,6,3962,4
2023-10-23,75,4,3473,2
2023-10-07,54,10,2937,3
2023-05-23,63,5,2615,2
2023-04-27,8,1,4989,4
2023-08-20,20,9,4563,4
2023-11-18,19,3,757,4
2023-08-11,28,8,4531,4
2023-11-01,63,6,3962,4
2023-04-30,98,7,3625,2
2023-11-21,20,10,2937,4
2023-03-27,66,7,3625,5
2023-02-16,25,8,4531,1
2023-10-29,76,10,2937,5
2023-04-26,41,10,2937,1
2023-08-20,19,7,3625,5
2023-01-17,42,9,4563,3
2023-03-21,58,2,155,2
2023-02-21,17,4,3473,4
2023-09-14,27,2,155,3
2023-01-07,89,6,3962,1
2023-07-07,99,10,2937,2
2023-03-20,31,9,4563,1
2023-08-13,45,4,3473,4
2023-04-03,73,4,3473,2
2023-06-03,83,1,4989,1
2023-11-02,19,9,4563,5
2023-01-28,55,1,4989,5
2023-01-05,63,6,3962,2
2023-07-29,38,9,4563,4
2023-05-20,10,5,2615,3
2023-12-10,39,10,2937,1
2023-12-07,90,7,3625,2
2023-09-19,85,8,4531,4
2023-08-11,83,1,4989,2
2023-12-01,42,10,2937,1
2023-12-25,46,6,3962,2
2023-09-06,42,6,3962,1
2023-09-11,20,1,4989,5
2023-04-21,72,2,155,1
2023-09-12,56,2,155,2
2023-12-19,12,2,155,1
2023-09-22,6,5,2615,5
2023-10-13,80,1,4989,3
2023-03-23,28,1,4989,3
2023-01-13,91,9,4563,3
2023-08-25,23,10,2937,5
2023-06-15,72,2,155,4
2023-07-20,29,9,4563,4
2023-06-20,32,4,3473,1
2023-10-22,81,2,155,1
2023-10-11,19,1,4989,4
2023-03-15,26,9,4563,4
2023-08-19,97,2,155,3
2023-01-25,73,10,2937,5
2023-08-01,47,3,757,2
2023-08-26,81,7,3625,5
2023-12-16,42,8,4531,4
2023-08-31,71,9,4563,3
2023-09-24,34,7,3625,1
2023-02-05,72,6,3962,4
2023-03-08,71,1,4989,4
2023-07-28,69,7,3625,1
2023-10-26,76,8,4531,4
2023-12-23,59,4,3473,4
2023-03-21,45,8,4531,5
2023-12-07,24,10,2937,2
2023-07-18,69,4,3473,1
2023-02-21,21,5,2615,3
2023-10-09,57,2,155,5
2023-08-01,73,10,2937,1
2023-01-03,20,3,757,5
2023-01-09,31,8,4531,1
2023-06-08,58,8,4531,3
2023-02-02,43,8,4531,1
2023-06-30,85,8,4531,2
2023-06-24,88,1,4989,1
2023-05-07,27,2,155,5
2023-08-20,100,5,2615,3
2023-10-24,21,4,3473,3
2023-05-12,59,8,4531,2
2023-04-05,3,9,4563,1
2023-03-27,36,7,3625,2
2023-05-08,95,2,155,1
2023-01-16,15,1,4989,2
2023-05-29,64,6,3962,3
2023-06-19,97,10,2937,2
2023-01-02,45,8,4531,4
2023-06-16,51,1,4989,2
2023-01-19,92,8,4531,5
2023-08-06,67,8,4531,4
2023-02-22,57,5,2615,3
2023-09-16,17,3,757,2
2023-07-14,88,9,4563,1
2023-12-07,47,6,3962,5
2023-10-09,89,7,3625,3
2023-10-10,20,4,3473,3
2023-03-22,45,10,2937,1
2023-02-20,67,3,757,4
2023-05-19,59,4,3473,3
2023-09-19,4,5,2615,1
2023-10-24,29,7,3625,5
2023-10-04,62,7,3625,1
2023-07-13,76,4,3473,2
2023-12-13,37,9,4563,1
2023-03-15,98,3,757,4
2023-03-27,15,6,3962,2
2023-11-25,14,4,3473,4
2023-02-24,80,7,3625,5
2023-09-12,14,9,4563,1
2023-09-11,77,8,4531,4
2023-03-19,36,9,4563,2
2023-07-25,65,7,3625,2
2023-09-14,87,9,4563,2
2023-06-19,67,10,2937,3
2023-03-12,40,8,4531,4
2023-09-05,67,2,155,3
2023-07-22,96,8,4531,2
2023-11-06,63,8,4531,1
2023-04-05,67,6,3962,1
2023-01-15,87,7,3625,1
2023-06-19,25,1,4989,3
2023-08-07,39,8,4531,3
2023-05-09,52,1,4989,1
2023-07-26,38,8,4531,5
2023-07-04,89,2,155,3
2023-07-16,15,10,2937,2
2023-11-17,12,5,2615,1
2023-09-12,63,6,3962,2
2023-10-30,69,4,3473,1
2023-03-15,9,7,3625,4
2023-02-17,69,3,757,3
2023-10-26,42,1,4989,1
2023-02-04,57,6,3962,4
2023-08-02,11,1,4989,4
2023-04-27,70,4,3473,3
2023-12-31,40,6,3962,4
2023-04-26,27,1,4989,2
2023-04-22,36,5,2615,2
2023-05-25,49,10,2937,4
2023-09-10,42,6,3962,5
2023-04-26,97,6,3962,2
2023-08-16,65,7,3625,4
2023-01-13,47,8,4531,2
2023-09-26,78,6,3962,2
2023-10-29,77,2,155,5
2023-07-16,65,3,757,3
2023-08-26,62,6,3962,4
2023-01-16,95,7,3625,5
2023-09-22,59,5,2615,5
2023-01-13,74,1,4989,5
2023-05-27,53,9,4563,3
2023-09-22,71,7,3625,3
2023-10-21,92,7,3625,4
2023-03-23,60,9,4563,2
2023-06-17,69,4,3473,4
2023-03-30,52,9,4563,2
2023-01-08,63,8,4531,2
2023-08-20,97,7,3625,3
2023-02-03,72,3,757,1
2023-03-24,26,5,2615,3
2023-01-25,58,8,4531,2
2023-06-07,77,4,3473,5
2023-06-02,92,8,4531,4
2023-03-27,29,3,757,2
2023-09-14,9,9,4563,2
2023-10-06,36,10,2937,4
2023-03-24,49,9,4563,1
2023-07-23,9,7,3625,1
2023-03-12,31,3,757,2
2023-10-27,39,5,2615,2
2023-06-11,71,2,155,5
2023-04-18,18,3,757,2
2023-06-10,54,10,2937,4
2023-03-27,87,3,757,1
2023-11-29,36,5,2615,2
2023-08-16,60,10,2937,4
2023-09-09,11,8,4531,5
2023-02-17,18,6,3962,1
2023-09-19,36,6,3962,1
2023-07-15,49,7,3625,5
2023-12-23,87,1,4989,1
2023-08-17,97,6,3962,2
2023-05-27,21,2,155,2
2023-01-11,17,4,3473,4
2023-07-25,86,6,3962,3
2023-04-21,14,3,757,5
2023-06-11,86,7,3625,5
2023-08-19,56,6,3962,2
2023-07-26,12,4,3473,5
2023-11-19,3,9,4563,3
2023-12-10,88,9,4563,4
2023-11-18,12,2,155,3
2023-11-23,61,9,4563,2
2023-07-25,5,9,4563,3
2023-01-10,88,10,2937,4
2023-08-12,33,7,3625,2
2023-08-01,24,8,4531,2
2023-08-25,39,9,4563,4
2023-12-05,46,6,3962,2
2023-02-12,100,1,4989,4
2023-08-12,34,7,3625,3
2023-08-15,70,3,757,4
2023-10-09,3,4,3473,4
2023-11-03,75,3,757,5
2023-09-17,22,9,4563,3
2023-12-25,68,8,4531,2
2023-11-26,54,1,4989,2
2023-11-15,31,6,3962,5
2023-03-17,40,8,4531,4
2023-08-09,23,8,4531,5
2023-10-03,49,5,2615,4
2023-05-13,34,4,3473,4
2023-06-28,10,6,3962,2
2023-03-09,17,8,4531,3
2023-07-15,45,7,3625,1
2023-12-27,22,6,3962,1
2023-06-11,85,3,757,1
2023-11-30,75,4,3473,2
2023-09-20,38,1,4989,2
2023-10-12,13,2,155,1
2023-03-26,73,10,2937,2
2023-06-11,2,10,2937,2
2023-09-18,43,10,2937,2
2023-05-21,14,3,757,3
2023-12-21,65,8,4531,2
2023-10-17,77,6,3962,4
2023-05-13,55,1,4989,2
2023-07-06,96,1,4989,5
2023-06-19,55,4,3473,4
2023-01-07,36,7,3625,4
2023-11-14,7,9,4563,5
2023-09-28,46,9,4563,3
2023-06-23,68,7,3625,3
2023-04-22,25,5,2615,3
2023-11-14,83,7,3625,5
2023-04-23,64,3,757,1
2023-07-30,10,3,757,3
2023-02-28,82,6,3962,4
2023-10-22,13,6,3962,2
2023-08-18,50,8,4531,2
2023-07-03,18,3,757,4
2023-04-11,96,1,4989,2
2023-05-06,79,4,3473,5
2023-03-11,49,3,757,2
2023-03-27,69,5,2615,5
2023-02-19,69,2,155,4
2023-10-09,93,8,4531,3
2023-03-28,94,2,155,5
2023-11-13,7,7,3625,2
2023-01-30,20,10,2937,3
2023-02-15,1,3,757,2
2023-09-06,91,1,4989,4
2023-05-05,91,8,4531,2
2023-07-31,14,10,2937,3
2023-11-26,35,8,4531,2
2023-12-01,40,9,4563,4
2023-08-19,20,10,2937,5
2023-11-15,67,5,2615,1
2023-07-18,36,2,155,1
2023-02-17,49,1,4989,2
2023-08-19,22,8,4531,2
2023-09-08,61,7,3625,3
2023-03-17,4,2,155,1
2023-08-10,16,5,2615,5
2023-07-15,17,9,4563,2
2023-07-16,56,5,2615,2
2023-09-10,85,9,4563,4
2023-06-22,75,2,155,5
2023-06-16,72,10,2937,1
2023-10-09,5,1,4989,1
2023-05-25,79,2,155,4
2023-10-03,79,6,3962,4
2023-10-30,82,9,4563,3
2023-08-27,33,10,2937,1
2023-04-08,50,3,757,3
2023-08-06,93,4,3473,2
2023-10-02,59,9,4563,2
2023-04-02,9,8,4531,1
2023-08-30,63,8,4531,4
2023-10-30,49,8,4531,5
2023-07-04,33,10,2937,1
2023-09-15,32,8,4531,1
2023-08-04,30,8,4531,1
2023-04-16,44,3,757,3
2023-03-07,36,5,2615,4
2023-01-03,21,8,4531,4
2023-10-20,30,8,4531,1
2023-10-06,57,10,2937,3
2023-03-19,17,2,155,2
2023-09-10,61,1,4989,3
2023-03-08,33,6,3962,5
2023-02-18,51,9,4563,2
2023-10-26,88,1,4989,2
2023-06-27,8,2,155,5
2023-07-22,97,9,4563,4
2023-07-09,37,2,155,2
2023-10-10,78,7,3625,5
2023-08-11,37,9,4563,5
2023-11-25,42,3,757,2
2023-03-08,49,10,2937,2
2023-10-29,80,8,4531,4
2023-07-09,92,3,757,3
2023-11-04,50,9,4563,5
2023-08-10,11,3,757,4
2023-08-02,86,6,3962,5
2023-11-11,17,4,3473,3
2023-05-11,30,1,4989,2
2023-03-10,37,7,3625,2
2023-12-01,54,5,2615,1
2023-04-22,12,1,4989,2
2023-06-03,13,10,2937,3
2023-05-28,41,4,3473,1
2023-11-11,22,3,757,4
2023-06-17,17,5,2615,3
2023-02-14,1,2,155,1
2023-07-25,9,8,4531,5
2023-07-11,26,4,3473,3
2023-08-04,4,1,4989,1
2023-05-29,85,2,155,1
2023-07-13,74,4,3473,4
2023-07-23,11,5,2615,5
2023-05-29,5,9,4563,5
2023-08-02,99,9,4563,5
2023-08-26,82,7,3625,3
2023-04-27,68,1,4989,2
2023-02-03,52,10,2937,1
2023-08-14,58,3,757,5
2023-08-13,46,8,4531,4
2023-02-17,3,6,3962,4
2023-05-28,52,10,2937,1
2023-10-07,27,8,4531,2
2023-04-09,47,1,4989,1
2023-11-07,54,6,3962,2
2023-05-11,33,6,3962,4
2023-12-29,99,6,3962,3
2023-03-13,71,7,3625,3
2023-02-10,79,3,757,3
2023-03-05,88,5,2615,1
2023-12-27,67,4,3473,5
2023-04-19,64,3,757,4
2023-09-17,73,6,3962,1
2023-01-12,43,6,3962,5
2023-12-25,6,7,3625,4
2023-11-24,52,6,3962,1
2023-03-29,79,9,4563,3
2023-09-21,8,2,155,4
2023-10-27,6,9,4563,5
2023-08-29,88,5,2615,3
2023-01-20,21,2,155,4
2023-12-01,31,5,2615,1
2023-03-28,14,3,757,1
2023-10-30,31,1,4989,3
2023-08-02,68,6,3962,1
2023-07-24,17,6,3962,5
2023-12-17,65,3,757,3
2023-01-10,43,5,2615,5
2023-04-25,64,9,4563,5
2023-08-19,39,7,3625,1
2023-11-21,1,10,2937,5
2023-10-30,89,3,757,3
2023-06-23,86,4,3473,2
2023-03-06,63,3,757,1
2023-06-12,76,8,4531,5
2023-12-29,57,3,757,2
2023-01-05,72,10,2937,2
2023-01-22,53,10,2937,1
2023-11-05,90,8,4531,1
2023-04-30,87,10,2937,4
2023-07-22,93,10,2937,1
2023-08-18,18,6,3962,1
2023-05-01,64,10,2937,4
2023-05-08,46,8,4531,4
2023-06-26,68,7,3625,1
2023-06-26,20,4,3473,5
2023-02-17,33,10,2937,2
2023-07-17,50,10,2937,2
2023-06-02,14,10,2937,2
2023-01-24,34,4,3473,1
2023-12-18,38,10,2937,2
2023-01-19,60,2,155,1
2023-11-05,44,4,3473,4
2023-12-29,85,2,155,3
2023-08-06,30,10,2937,5
2023-07-29,96,6,3962,4
2023-08-18,65,1,4989,4
2023-03-19,51,10,2937,1
2023-11-02,42,8,4531,2
2023-12-05,70,7,3625,5
2023-05-03,2,1,4989,3
2023-05-20,49,10,2937,1
2023-05-12,83,4,3473,1
2023-02-26,25,4,3473,2
2023-04-29,47,10,2937,3
2023-09-09,62,4,3473,2
2023-11-24,8,9,4563,3
2023-12-26,78,1,4989,3
2023-05-30,28,2,155,1
2023-02-27,46,9,4563,2
2023-06-12,81,7,3625,2
2023-11-07,75,6,3962,4
2023-01-22,41,4,3473,1
2023-10-28,10,1,4989,4
2023-02-21,20,10,2937,3
2023-06-25,9,6,3962,3
2023-03-04,56,5,2615,1
2023-08-15,15,10,2937,1
2023-07-07,18,6,3962,1
2023-01-14,91,4,3473,1
2023-05-30,100,5,2615,4
2023-03-10,68,9,4563,2
2023-07-12,93,6,3962,3
2023-12-21,4,10,2937,3
2023-12-22,92,3,757,1
2023-02-06,45,10,2937,3
2023-12-10,79,6,3962,1
2023-01-15,21,5,2615,2
2023-04-02,70,5,2615,3
2023-12-24,80,3,757,2
2023-11-19,15,9,4563,2
2023-07-13,63,1,4989,2
2023-10-04,89,10,2937,1
2023-01-09,94,1,4989,3
2023-07-26,58,2,155,3
2023-08-16,61,7,3625,1
2023-01-20,33,2,155,3
2023-05-19,83,8,4531,5
2023-12-15,87,9,4563,3
2023-04-08,22,8,4531,1
2023-05-23,9,10,2937,5
2023-05-22,9,8,4531,1
2023-11-01,63,8,4531,1
2023-03-15,40,10,2937,4
2023-04-02,82,2,155,4
2023-11-24,3,10,2937,2
2023-05-20,94,5,2615,5
2023-01-09,80,2,155,4
2023-12-04,86,6,3962,2
2023-09-25,20,2,155,3
2023-03-21,66,4,3473,5
2023-05-31,86,5,2615,1
2023-08-20,80,10,2937,5
2023-04-29,2,8,4531,3
2023-03-05,39,3,757,3
2023-06-14,14,5,2615,4
2023-10-05,62,4,3473,5
2023-08-11,55,5,2615,3
2023-12-11,60,4,3473,4
2023-06-18,51,6,3962,3
2023-12-26,67,1,4989,2
2023-10-10,22,2,155,3
2023-06-10,53,10,2937,1
2023-08-16,27,1,4989,5
2023-02-04,12,3,757,4
2023-05-19,92,6,3962,5
2023-09-23,46,3,757,2
2023-12-17,20,8,4531,3
2023-01-19,62,7,3625,1
2023-08-22,43,1,4989,1
2023-02-17,72,3,757,1
2023-06-25,24,4,3473,2
2023-03-12,37,7,3625,3
2023-08-20,26,6,3962,3
2023-01-23,43,7,3625,1
2023-04-28,17,1,4989,2
2023-05-26,35,3,757,4
2023-10-18,20,6,3962,3
2023-12-29,13,9,4563,2
2023-03-23,26,10,2937,5
2023-08-07,3,9,4563,1
2023-02-12,94,4,3473,1
2023-09-26,58,2,155,4
2023-08-08,51,4,3473,2
2023-03-10,70,2,155,5
2023-02-10,43,8,4531,4
2023-04-14,6,2,155,3
2023-03-24,7,10,2937,5
2023-09-17,51,2,155,1
2023-06-15,100,8,4531,1
2023-06-27,53,4,3473,2
2023-10-10,31,3,757,1
2023-01-10,77,2,155,1
2023-07-31,68,5,2615,3
2023-12-03,20,6,3962,2
2023-10-12,51,1,4989,1
2023-03-31,93,6,3962,5
2023-07-11,36,7,3625,3
2023-02-17,99,8,4531,5
2023-12-22,87,7,3625,2
2023-10-16,48,6,3962,3
2023-08-27,91,10,2937,3
2023-01-15,45,9,4563,3
2023-11-23,47,9,4563,5
2023-10-19,27,10,2937,4
2023-03-20,40,1,4989,2
2023-04-07,64,7,3625,2
2023-06-17,51,1,4989,5
2023-08-24,19,6,3962,2
2023-07-25,73,1,4989,3
2023-12-01,63,7,3625,2
2023-05-01,63,2,155,5
2023-12-23,52,4,3473,4
2023-01-04,61,1,4989,4
2023-12-22,63,8,4531,2
2023-08-25,96,4,3473,3
2023-11-09,14,1,4989,4
2023-12-12,84,1,4989,1
2023-07-09,23,7,3625,2
2023-07-19,43,9,4563,5
2023-01-10,33,1,4989,1
2023-11-06,95,5,2615,1
2023-12-10,77,8,4531,1
2023-06-03,39,9,4563,2
2023-08-27,59,3,757,1
2023-04-01,38,4,3473,1
2023-04-03,4,4,3473,1
2023-01-22,85,1,4989,4
2023-12-22,23,9,4563,2
2023-07-22,88,8,4531,3
2023-06-17,90,10,2937,3
2023-05-17,92,6,3962,3
2023-06-30,31,6,3962,4
2023-01-16,76,7,3625,1
2023-03-16,80,3,757,5
2023-05-25,60,6,3962,3
2023-11-02,31,5,2615,4
2023-11-04,27,9,4563,1
2023-09-27,46,10,2937,5
2023-11-21,64,10,2937,5
2023-12-27,79,4,3473,5
2023-11-21,50,9,4563,3
2023-09-03,58,6,3962,3
2023-11-15,14,2,155,1
2023-04-05,15,2,155,3
2023-11-02,77,1,4989,4
2023-03-21,31,6,3962,1
2023-03-08,1,1,4989,4
2023-10-29,69,10,2937,2
2023-07-09,97,3,757,2
2023-08-23,50,6,3962,3
2023-10-16,54,4,3473,4
2023-07-21,40,3,757,5
2023-08-31,19,8,4531,2
2023-02-12,30,5,2615,4
2023-08-08,57,4,3473,3
2023-05-01,48,5,2615,3
2023-11-16,92,4,3473,4
2023-11-10,8,8,4531,3
2023-11-23,25,3,757,4
2023-01-03,34,6,3962,1
2023-09-11,16,8,4531,2
2023-02-12,22,6,3962,5
2023-07-02,7,10,2937,5
2023-06-04,53,2,155,2
2023-11-18,78,10,2937,3
2023-02-13,3,10,2937,4
2023-08-21,35,10,2937,3
2023-06-27,10,3,757,3
